Entity Name,Entity Code,GAAP,Business Unit,Year,Period,Category,User GL code,User GL Description,Layers in CoA,Member, Column1 , Column2 , Column3 , Column4 , Column5 , Column6 , Column7 , Column8 , Column9 , Column10 , Column11 , Column12 , Column13 , Column14 , Column15 
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003060,Stock-Recyclables-Adjustments,BS_GROUP,25001500,,,,,,25001500,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003050,Stock - Liners-Adjustmnet,BS_GROUP,25001600,,,,,,25001600,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,239999991,"Materials, tools and spares",BS_GROUP,25001700,,,,,,25001700,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008015,Stock-Steel (FI),BS_GROUP,25001800,,,,,,25001800,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008020,Stock-Cement (FI),BS_GROUP,25001900,,,,,,25001900,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008030,Stock-Building mat (FI),BS_GROUP,25002000,,,,,,25002000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008035,Stock-Piping (FI),BS_GROUP,25002100,,,,,,25002100,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008040,Stock-Chem&Reage (FI),BS_GROUP,25002200,,,,,,25002200,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008050,Stock-Wood &Joinerie (FI),BS_GROUP,25002300,,,,,,25002300,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008060,Stock-Other raw mat (FI),BS_GROUP,25002400,,,,,,25002400,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008065,Stock-Spares (FI),BS_GROUP,25002500,,,,,,25002500,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008070,Stock-Consumables (FI),BS_GROUP,25002600,,,,,,25002600,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008075,Stock-Tools tackles (FI),BS_GROUP,25002700,,,,,,25002700,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003205,Stock - Finished Goods-Reclass- Adjustment,BS_GROUP,25002800,,,,,,25002800,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003055,Stock-Recyclables- Reclass to FG-Adjustmnet,BS_GROUP,25002900,,,,,,25002900,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,239999992,Compost,BS_GROUP,25003000,,,,,,25003000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003600,Stock-Trading goods,BS_GROUP,25003100,,,,,,25003100,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003030,Stock - Finishing Materials,BS_GROUP,25003200,,,,,,25003200,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,239999992,Compost,BS_GROUP,25003300,,,,,,25003300,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003030,Stock - Finishing Materials,BS_GROUP,25003400,,,,,,25003400,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,25010000,,,,,,25010000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,25100000,,,,,,25100000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235007900,Stock - Semi Finished Goods,BS_GROUP,25110000,,,,,,25110000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008000,Stock - Finished Goods,BS_GROUP,25200000,,,,,,25200000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003205,Stock - Finished Goods-Reclass- Adjustment,BS_GROUP,25200100,,,,,,25200100,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003055,Stock-Recyclables- Reclass to FG-Adjustmnet,BS_GROUP,25200200,,,,,,25200200,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235003600,Stock-Trading goods,BS_GROUP,25200300,,,,,,25200300,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235008045,Stock-Finishing mat (FI),BS_GROUP,25200400,,,,,,25200400,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,25210000,,,,,,25210000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ConsumStore,,,,,,BS_ConsumStore,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,25500000,,,,,,,25500000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,25600000,,,,,,,25600000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,25900000,,,,,,,25900000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR,,,,,BS_ST_AR,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_3rd,,,,,,BS_ST_AR_3rd,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26000000,,,,,,,26000000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26010000,,,,,,,26010000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240004005,Domestic - FI Customers,BS_GROUP,26000100,,,,,,,26000100,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300005,Domestic - Industrial,BS_GROUP,26000200,,,,,,,26000200,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300035,Domestic - Industrial-Adjustment-Adjustmnet,BS_GROUP,26000300,,,,,,,26000300,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300040,Domestic - Industrial-Re-class of Prov-Adjust,BS_GROUP,26000400,,,,,,,26000400,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300045,Domestic - Industrial-Re-class to Advance fro,BS_GROUP,26000500,,,,,,,26000500,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300010,Domestic - Muncipal,BS_GROUP,26000600,,,,,,,26000600,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300020,Customer - Special Business Group,BS_GROUP,26000700,,,,,,,26000700,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300030,International Customer - Individuals,BS_GROUP,26000800,,,,,,,26000800,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000005-C1,Current-Trade receivables,BS_GROUP,26000900,,,,,,,26000900,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000005-C1D,Current-Provision for doubtful debts,BS_GROUP,26001000,,,,,,,26001000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300015,Domestic - Bio medical,BS_GROUP,26001100,,,,,,,26001100,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300025,Customer - Recyclable Group,BS_GROUP,26001200,,,,,,,26001200,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240300050,Domestic - Muncipal-Adjustment,BS_GROUP,26001300,,,,,,,26001300,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240004010,Domestic - FI Customers - Adjustment,BS_GROUP,26001400,,,,,,,26001400,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,180000055,Provision for Doubtful Debtors (B/S),BS_GROUP,26001500,,,,,,,26001500,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000005-CR,Current-Trade receivables which have significant increase in credit risk,BS_GROUP,26001600,,,,,,,26001600,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000005-CI,Current-Trade receivables – credit impaired,BS_GROUP,26001700,,,,,,,26001700,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000005-C2,Current-Receivable from other related parties,BS_GROUP,26001800,,,,,,,26001800,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240001005,Inter Company - Customers,BS_GROUP,26002000,,,,,,,26002000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240001025,Re-class of Prov-Adjustments,BS_GROUP,26002100,,,,,,,26002100,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240001020,Inter Company - Customers-Adjustments,BS_GROUP,26002200,,,,,,,26002200,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240001040,Inter company customers- Non SAP entities,BS_GROUP,26002300,,,,,,,26002300,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240001045,Inter company customers- Outside REEL group,BS_GROUP,26002400,,,,,,,26002400,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,235012000,Work In Progress,BS_GROUP,26002500,,,,,,,26002500,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,265006045,Work In Progress - Unbilled Revenue -Adjustme,BS_GROUP,26010100,,,,,,,26010100,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000018-C,Current-Unbilled revenue-Good,BS_GROUP,26010200,,,,,,,26010200,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26010300,,,,,,,26010300,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26900000,,,,,,,26900000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,E2619400,,,,,,,E2619400,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_OCI,,,,,,,BS_ST_AR_OCI,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26674000,,,,,,,,26674000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26674100,,,,,,,,26674100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_Grp,,,,,,BS_ST_AR_Grp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26100000,,,,,,,26100000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_EAU,,,,,,BS_ST_AR_EAU,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26300000,,,,,,,26300000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26920000,,,,,,,26920000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26320000,,,,,,,26320000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26330000,,,,,,,26330000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26350000,,,,,,,26350000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_Oth,,,,,,BS_ST_AR_Oth,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26500000,,,,,,,26500000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26510000,,,,,,,26510000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26600000,,,,,,,26600000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26640000,,,,,,,26640000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26650000,,,,,,,26650000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26660000,,,,,,,26660000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26670000,,,,,,,26670000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26671000,,,,,,,26671000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26672000,,,,,,,26672000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26673000,,,,,,,26673000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26680000,,,,,,,26680000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26685000,,,,,,,26685000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26690000,,,,,,,26690000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_Lease,,,,,,,BS_ST_AR_Lease,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26601000,,,,,,,,26601000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26602000,,,,,,,,26602000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26603000,,,,,,,,26603000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_Rel,,,,,,,BS_ST_AR_Rel,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26400000,,,,,,,,26400000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26420000,,,,,,,,26420000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26430000,,,,,,,,26430000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26930000,,,,,,,,26930000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_DivRec3rd,,,,,,,BS_ST_DivRec3rd,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26700000,,,,,,,,26700000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_DivRecGrp,,,,,,,BS_ST_DivRecGrp,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26710000,,,,,,,,26710000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_OthPrepay,,,,,,BS_ST_OthPrepay,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AR_Prepay,,,,,,,BS_ST_AR_Prepay,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26750000,,,,,,,,26750000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26800000,,,,,,,,26800000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26810000,,,,,,,,26810000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26830000,,,,,,,,26830000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26630000,,,,,,26630000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26820000,,,,,,26820000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_IntRec3rd,,,,,,BS_ST_IntRec3rd,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26610000,,,,,,,26610000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,E2619100,,,,,,,E2619100,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_IntRecFV,,,,,,BS_ST_IntRecFV,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26611000,,,,,,,26611000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26612000,,,,,,,26612000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_IntRecGrp,,,,,,BS_ST_IntRecGrp,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,26620000,,,,,,,26620000,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_TaxRecov,,,,,BS_ST_TaxRecov,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,27500000,,,,,,27500000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,27505000,,,,,,27505000,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,E3609100,,,,,,E3609100,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_OthAsset,,,,,BS_ST_OthAsset,,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_FinAssets,,,,,,BS_ST_FinAssets,,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_AHFT,,,,,,,BS_ST_AHFT,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28400000,,,,,,,,28400000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,BS_ST_OthInvest,,,,,,,BS_ST_OthInvest,,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28100000,,,,,,,,28100000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28120000,,,,,,,,28120000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28200000,,,,,,,,28200000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28220000,,,,,,,,28220000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28330000,,,,,,,,28330000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28335000,,,,,,,,28335000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28340000,,,,,,,,28340000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28345000,,,,,,,,28345000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28410000,,,,,,,,28410000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28500000,,,,,,,,28500000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,28505000,,,,,,,,28505000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,,,BS_GROUP,E2619300,,,,,,,,E2619300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,260001050,Inter Corporate Deposit,BS_GROUP,28510000,,,,,,,,28510000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000001-C,Current-Loans to related parties,BS_GROUP,28510100,,,,,,,,28510100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,260001100,Inter Corporate Deposit-Adjustment,BS_GROUP,28510200,,,,,,,,28510200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000002-C,Current-Inter corporate deposits to related party,BS_GROUP,28510300,,,,,,,,28510300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240005002-P,Current-Provision for ICD,BS_GROUP,28510400,,,,,,,,28510400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000003-C,Current-Loans to employees,BS_GROUP,28520000,,,,,,,,28520000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000016-C,Current-Loans and advances to employees-Good,BS_GROUP,28520100,,,,,,,,28520100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,260000055,Staff Advances - Expenses-Adjustment,BS_GROUP,28520200,,,,,,,,28520200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000004-C,Current-Loans to Others,BS_GROUP,28520300,,,,,,,,28520300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,259999010,Non-Current-Forward Contract Receivable-Good,BS_GROUP,28530000,,,,,,,,28530000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000006-C,Current-Security Deposits-Good,BS_GROUP,28540000,,,,,,,,28540000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000009-C,Current-Receivable from service concession arrangement-Good,BS_GROUP,28550000,,,,,,,,28550000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,155004070,EMD/ Tender deposits from Vendors-Adjustmnet,BS_GROUP,28560000,,,,,,,,28560000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,255000060,Provision for Earnest Money Deposit -Adjustme,BS_GROUP,28560100,,,,,,,,28560100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,255000065,Advance written off -Adjustment,BS_GROUP,28560200,,,,,,,,28560200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002020,Tender/ EMD Deposit - Customer,BS_GROUP,28560300,,,,,,,,28560300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002040,Tender/ EMD Deposit - Customer-C-Adjustmnet,BS_GROUP,28560400,,,,,,,,28560400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000013-C,Current-Earnest money deposit-Good,BS_GROUP,28560500,,,,,,,,28560500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,259999007-C,Current-Earnest money deposit-Good,BS_GROUP,28560600,,,,,,,,28560600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000007-C,Current-Share application pending allotment-Good,BS_GROUP,28570000,,,,,,,,28570000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,259999010-C,Current-Forward Contract Receivable-Good,BS_GROUP,28580000,,,,,,,,28580000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002010,Withheld Money - Customers,BS_GROUP,28590000,,,,,,,,28590000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002005,Retention Money -Customers,BS_GROUP,28590100,,,,,,,,28590100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002015,Security Deposit - Customer (Receivable,BS_GROUP,28590200,,,,,,,,28590200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002035,Re-class of Prov-Adjustmnet,BS_GROUP,28590300,,,,,,,,28590300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002070,Retention Money -Customers Adjustment,BS_GROUP,28590400,,,,,,,,28590400,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000008-C,Current-Retention money receivable-Good,BS_GROUP,28590500,,,,,,,,28590500,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240002025,Retention- Awareness Program,BS_GROUP,28590600,,,,,,,,28590600,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,230000025,Int. Accrued on Deposit with Banks/FI,BS_GROUP,28591000,,,,,,,,28591000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,240000019-C,Current-Interest accured-Good,BS_GROUP,28591100,,,,,,,,28591100,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,230000005,Interest Accrued on Investments,BS_GROUP,28591200,,,,,,,,28591200,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,230000015,Interest Accrued on Loans to Companies,BS_GROUP,28591300,,,,,,,,28591300,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,230000040,Interest Accrued but not recived,BS_GROUP,28592000,,,,,,,,28592000,,,,,,,
National Insurance,NAI3908,IFRS,,2020,202012-12,NewMappingMCOA,265006040,Receivable on account of sale of asset-Adjust,BS_GROUP,28602000,,,,,,,,28602000,,,,,,,
